timestamp,link,util_bps,capacity_bps,util_pct,congested
13:54:50,s5-s3,8098888,5000000,162.0,1
13:54:50,s2-s4,10046064,5000000,200.9,1
13:54:52,s1-s2,12143460,10000000,121.4,1
13:54:52,s2-s3,16131192,10000000,161.3,1
13:54:52,s3-s4,13125980,10000000,131.3,1
13:54:52,s1-s5,8098888,5000000,162.0,1
13:54:52,s5-s3,8102948,5000000,162.1,1
13:54:52,s2-s4,10053372,5000000,201.1,1
13:54:54,s1-s2,12153204,10000000,121.5,1
13:54:54,s2-s3,16144184,10000000,161.4,1
13:54:54,s3-s4,13129228,10000000,131.3,1
13:54:54,s1-s5,8097264,5000000,161.9,1
13:54:54,s5-s3,8113504,5000000,162.3,1
13:54:54,s2-s4,10054996,5000000,201.1,1
13:54:56,s1-s2,12180812,10000000,121.8,1
13:54:56,s2-s3,16191280,10000000,161.9,1
13:54:56,s3-s4,13168204,10000000,131.7,1
13:54:56,s1-s5,8120812,5000000,162.4,1
13:54:56,s5-s3,8121624,5000000,162.4,1
13:54:56,s2-s4,10078544,5000000,201.6,1
13:54:58,s1-s2,12153204,10000000,121.5,1
13:54:58,s2-s3,16132816,10000000,161.3,1
13:54:58,s3-s4,13132476,10000000,131.3,1
13:54:58,s1-s5,8103760,5000000,162.1,1
13:54:58,s5-s3,8108632,5000000,162.2,1
13:54:58,s2-s4,10047688,5000000,201.0,1
13:55:00,s1-s2,12155640,10000000,121.6,1
13:55:00,s2-s3,16110892,10000000,161.1,1
13:55:00,s3-s4,13122732,10000000,131.2,1
13:55:00,s1-s5,8096452,5000000,161.9,1
13:55:00,s5-s3,8102136,5000000,162.0,1
13:55:00,s2-s4,10044440,5000000,200.9,1
13:55:02,s1-s2,12149956,10000000,121.5,1
13:55:02,s2-s3,16142560,10000000,161.4,1
13:55:02,s3-s4,13138160,10000000,131.4,1
13:55:02,s1-s5,8104572,5000000,162.1,1
13:55:02,s5-s3,8109444,5000000,162.2,1
13:55:02,s2-s4,10054996,5000000,201.1,1
13:55:04,s1-s2,12153204,10000000,121.5,1
13:55:04,s2-s3,16137688,10000000,161.4,1
13:55:04,s3-s4,13125168,10000000,131.3,1
13:55:04,s1-s5,8090768,5000000,161.8,1
13:55:04,s5-s3,8098888,5000000,162.0,1
13:55:04,s2-s4,10048500,5000000,201.0,1
13:55:06,s1-s2,12148332,10000000,121.5,1
13:55:06,s2-s3,16136876,10000000,161.4,1
13:55:06,s3-s4,13121920,10000000,131.2,1
13:55:06,s1-s5,8102948,5000000,162.1,1
13:55:06,s5-s3,8098076,5000000,162.0,1
13:55:06,s2-s4,10042004,5000000,200.8,1
13:55:08,s1-s2,12144272,10000000,121.4,1
13:55:08,s2-s3,16087344,10000000,160.9,1
13:55:08,s3-s4,13121920,10000000,131.2,1
13:55:08,s1-s5,8096452,5000000,161.9,1
13:55:08,s5-s3,8107008,5000000,162.1,1
13:55:08,s2-s4,10046876,5000000,200.9,1
13:55:10,s1-s2,12140212,10000000,121.4,1
13:55:10,s2-s3,16093840,10000000,160.9,1
13:55:10,s3-s4,13120296,10000000,131.2,1
13:55:10,s1-s5,8087520,5000000,161.8,1
13:55:10,s5-s3,8094828,5000000,161.9,1
13:55:10,s2-s4,10043628,5000000,200.9,1
13:55:12,s1-s2,12140212,10000000,121.4,1
13:55:12,s2-s3,16121448,10000000,161.2,1
13:55:12,s3-s4,13119484,10000000,131.2,1
13:55:12,s1-s5,8087520,5000000,161.8,1
13:55:12,s5-s3,8102948,5000000,162.1,1
13:55:12,s2-s4,10057432,5000000,201.1,1
13:55:14,s1-s2,12177564,10000000,121.8,1
13:55:14,s2-s3,16205896,10000000,162.1,1
13:55:14,s3-s4,13199060,10000000,132.0,1
13:55:14,s1-s5,8168720,5000000,163.4,1
13:55:14,s5-s3,8177652,5000000,163.6,1
13:55:14,s2-s4,10154872,5000000,203.1,1
13:55:16,s1-s2,12284748,10000000,122.8,1
13:55:16,s2-s3,16287096,10000000,162.9,1
13:55:16,s3-s4,13225044,10000000,132.3,1
13:55:16,s1-s5,8133804,5000000,162.7,1
13:55:16,s5-s3,8132180,5000000,162.6,1
13:55:16,s2-s4,10063116,5000000,201.3,1
13:55:18,s1-s2,12143460,10000000,121.4,1
13:55:18,s2-s3,16143372,10000000,161.4,1
13:55:18,s3-s4,13125168,10000000,131.3,1
13:55:18,s1-s5,8096452,5000000,161.9,1
13:55:18,s5-s3,8101324,5000000,162.0,1
13:55:18,s2-s4,10041192,5000000,200.8,1
13:55:20,s1-s2,12143460,10000000,121.4,1
13:55:20,s2-s3,16149868,10000000,161.5,1
13:55:20,s3-s4,13125980,10000000,131.3,1
13:55:20,s1-s5,8098888,5000000,162.0,1
13:55:20,s5-s3,8107008,5000000,162.1,1
13:55:20,s2-s4,10052560,5000000,201.1,1
13:55:22,s1-s2,12157264,10000000,121.6,1
13:55:22,s2-s3,16174228,10000000,161.7,1
13:55:22,s3-s4,13131664,10000000,131.3,1
13:55:22,s1-s5,8098888,5000000,162.0,1
13:55:22,s5-s3,8098888,5000000,162.0,1
13:55:22,s2-s4,10046064,5000000,200.9,1
13:55:24,s1-s2,12145084,10000000,121.5,1
13:55:24,s2-s3,16151492,10000000,161.5,1
13:55:24,s3-s4,13119484,10000000,131.2,1
13:55:24,s1-s5,8094828,5000000,161.9,1
13:55:24,s5-s3,8101324,5000000,162.0,1
13:55:24,s2-s4,10044440,5000000,200.9,1
13:55:26,s1-s2,12152392,10000000,121.5,1
13:55:26,s2-s3,16168544,10000000,161.7,1
13:55:26,s3-s4,13124356,10000000,131.2,1
13:55:26,s1-s5,8098076,5000000,162.0,1
13:55:26,s5-s3,8097264,5000000,161.9,1
13:55:26,s2-s4,10044440,5000000,200.9,1
13:55:28,s1-s2,12143460,10000000,121.4,1
13:55:28,s2-s3,16193716,10000000,161.9,1
13:55:28,s3-s4,13122732,10000000,131.2,1
13:55:28,s1-s5,8103760,5000000,162.1,1
13:55:28,s5-s3,8107820,5000000,162.2,1
13:55:28,s2-s4,10046064,5000000,200.9,1
13:55:30,s1-s2,12150768,10000000,121.5,1
13:55:30,s2-s3,16197776,10000000,162.0,1
13:55:30,s3-s4,13121920,10000000,131.2,1
13:55:30,s1-s5,8094016,5000000,161.9,1
13:55:30,s5-s3,8097264,5000000,161.9,1
13:55:30,s2-s4,10043628,5000000,200.9,1
13:55:32,s1-s2,12140212,10000000,121.4,1
13:55:32,s2-s3,16128756,10000000,161.3,1
13:55:32,s3-s4,13117860,10000000,131.2,1
13:55:32,s1-s5,8090768,5000000,161.8,1
13:55:32,s5-s3,8096452,5000000,161.9,1
13:55:32,s2-s4,10040380,5000000,200.8,1
13:55:34,s1-s2,12154828,10000000,121.5,1
13:55:34,s2-s3,16123072,10000000,161.2,1
13:55:34,s3-s4,13125168,10000000,131.3,1
13:55:34,s1-s5,8099700,5000000,162.0,1
13:55:34,s5-s3,8100512,5000000,162.0,1
13:55:34,s2-s4,10046876,5000000,200.9,1
13:55:36,s1-s2,12142648,10000000,121.4,1
13:55:36,s2-s3,16094652,10000000,160.9,1
13:55:36,s3-s4,13124356,10000000,131.2,1
13:55:36,s1-s5,8102136,5000000,162.0,1
13:55:36,s5-s3,8104572,5000000,162.1,1
13:55:36,s2-s4,10043628,5000000,200.9,1
13:55:38,s1-s2,12152392,10000000,121.5,1
13:55:38,s2-s3,16113328,10000000,161.1,1
13:55:38,s3-s4,13119484,10000000,131.2,1
13:55:38,s1-s5,8095640,5000000,161.9,1
13:55:38,s5-s3,8098888,5000000,162.0,1
13:55:38,s2-s4,10045252,5000000,200.9,1
13:55:40,s1-s2,12145896,10000000,121.5,1
13:55:40,s2-s3,16121448,10000000,161.2,1
13:55:40,s3-s4,13124356,10000000,131.2,1
13:55:40,s1-s5,8096452,5000000,161.9,1
13:55:40,s5-s3,8100512,5000000,162.0,1
13:55:40,s2-s4,10043628,5000000,200.9,1
13:55:42,s1-s2,12154016,10000000,121.5,1
13:55:42,s2-s3,16105208,10000000,161.1,1
13:55:42,s3-s4,13121108,10000000,131.2,1
13:55:42,s1-s5,8097264,5000000,161.9,1
13:55:42,s5-s3,8097264,5000000,161.9,1
13:55:42,s2-s4,10045252,5000000,200.9,1
13:55:44,s1-s2,12139400,10000000,121.4,1
13:55:44,s2-s3,16093028,10000000,160.9,1
13:55:44,s3-s4,13118672,10000000,131.2,1
13:55:44,s1-s5,8102948,5000000,162.1,1
13:55:44,s5-s3,8102136,5000000,162.0,1
13:55:44,s2-s4,10039568,5000000,200.8,1
13:55:46,s1-s2,12147520,10000000,121.5,1
13:55:46,s2-s3,16136876,10000000,161.4,1
13:55:46,s3-s4,13117860,10000000,131.2,1
13:55:46,s1-s5,8094016,5000000,161.9,1
13:55:46,s5-s3,8093204,5000000,161.9,1
13:55:46,s2-s4,10042004,5000000,200.8,1
13:55:48,s1-s2,12149956,10000000,121.5,1
13:55:48,s2-s3,16135252,10000000,161.4,1
13:55:48,s3-s4,13126792,10000000,131.3,1
13:55:48,s1-s5,8097264,5000000,161.9,1
13:55:48,s5-s3,8102948,5000000,162.1,1
13:55:48,s2-s4,10046064,5000000,200.9,1
13:55:50,s1-s2,12149144,10000000,121.5,1
13:55:50,s2-s3,16134440,10000000,161.3,1
13:55:50,s3-s4,13117860,10000000,131.2,1
13:55:50,s1-s5,8097264,5000000,161.9,1
13:55:50,s5-s3,8098076,5000000,162.0,1
13:55:50,s2-s4,10042816,5000000,200.9,1
13:55:52,s1-s2,12146708,10000000,121.5,1
13:55:52,s2-s3,16123884,10000000,161.2,1
13:55:52,s3-s4,13126792,10000000,131.3,1
13:55:52,s1-s5,8105384,5000000,162.1,1
13:55:52,s5-s3,8106196,5000000,162.1,1
13:55:52,s2-s4,10047688,5000000,201.0,1
13:55:54,s1-s2,12157264,10000000,121.6,1
13:55:54,s2-s3,16121448,10000000,161.2,1
13:55:54,s3-s4,13121108,10000000,131.2,1
13:55:54,s1-s5,8098888,5000000,162.0,1
13:55:54,s5-s3,8100512,5000000,162.0,1
13:55:54,s2-s4,10044440,5000000,200.9,1
13:55:56,s1-s2,12145084,10000000,121.5,1
13:55:56,s2-s3,16120636,10000000,161.2,1
13:55:56,s3-s4,13125168,10000000,131.3,1
13:55:56,s1-s5,8097264,5000000,161.9,1
13:55:56,s5-s3,8099700,5000000,162.0,1
13:55:56,s2-s4,10042816,5000000,200.9,1
13:55:58,s1-s2,12154016,10000000,121.5,1
13:55:58,s2-s3,16116576,10000000,161.2,1
13:55:58,s3-s4,13118672,10000000,131.2,1
13:55:58,s1-s5,8096452,5000000,161.9,1
13:55:58,s5-s3,8094016,5000000,161.9,1
13:55:58,s2-s4,10046064,5000000,200.9,1
13:56:00,s1-s2,12141024,10000000,121.4,1
13:56:00,s2-s3,16020760,10000000,160.2,1
13:56:00,s3-s4,13121108,10000000,131.2,1
13:56:00,s1-s5,8102948,5000000,162.1,1
13:56:00,s5-s3,8105384,5000000,162.1,1
13:56:00,s2-s4,10044440,5000000,200.9,1
13:56:02,s1-s2,12145896,10000000,121.5,1
13:56:02,s2-s3,16033752,10000000,160.3,1
13:56:02,s3-s4,13119484,10000000,131.2,1
13:56:02,s1-s5,8091580,5000000,161.8,1
13:56:02,s5-s3,8098888,5000000,162.0,1
13:56:02,s2-s4,10044440,5000000,200.9,1
13:56:04,s1-s2,12138588,10000000,121.4,1
13:56:04,s2-s3,16033752,10000000,160.3,1
13:56:04,s3-s4,13119484,10000000,131.2,1
13:56:04,s1-s5,8091580,5000000,161.8,1
13:56:04,s5-s3,8098888,5000000,162.0,1
13:56:04,s2-s4,10042816,5000000,200.9,1
13:56:06,s1-s2,12141836,10000000,121.4,1
13:56:06,s2-s3,16002896,10000000,160.0,1
13:56:06,s3-s4,13121108,10000000,131.2,1
13:56:06,s1-s5,8090768,5000000,161.8,1
13:56:06,s5-s3,8097264,5000000,161.9,1
13:56:06,s2-s4,10046876,5000000,200.9,1
13:56:08,s1-s2,12154828,10000000,121.5,1
13:56:08,s2-s3,16022384,10000000,160.2,1
13:56:08,s3-s4,13124356,10000000,131.2,1
13:56:08,s1-s5,8103760,5000000,162.1,1
13:56:08,s5-s3,8103760,5000000,162.1,1
13:56:08,s2-s4,10043628,5000000,200.9,1
13:56:10,s1-s2,12143460,10000000,121.4,1
13:56:10,s2-s3,16029692,10000000,160.3,1
13:56:10,s3-s4,13117860,10000000,131.2,1
13:56:10,s1-s5,8094016,5000000,161.9,1
13:56:10,s5-s3,8102948,5000000,162.1,1
13:56:10,s2-s4,10044440,5000000,200.9,1
13:56:12,s1-s2,12142648,10000000,121.4,1
13:56:12,s2-s3,16031316,10000000,160.3,1
13:56:12,s3-s4,13121108,10000000,131.2,1
13:56:12,s1-s5,8092392,5000000,161.8,1
13:56:12,s5-s3,8096452,5000000,161.9,1
13:56:12,s2-s4,10043628,5000000,200.9,1
13:56:14,s1-s2,12152392,10000000,121.5,1
13:56:14,s2-s3,16016700,10000000,160.2,1
13:56:14,s3-s4,13121920,10000000,131.2,1
13:56:14,s1-s5,8097264,5000000,161.9,1
13:56:14,s5-s3,8100512,5000000,162.0,1
13:56:14,s2-s4,10046064,5000000,200.9,1
13:56:16,s1-s2,12141024,10000000,121.4,1
13:56:16,s2-s3,16075164,10000000,160.8,1
13:56:16,s3-s4,13128416,10000000,131.3,1
13:56:16,s1-s5,8104572,5000000,162.1,1
13:56:16,s5-s3,8104572,5000000,162.1,1
13:56:16,s2-s4,10054996,5000000,201.1,1
13:56:18,s1-s2,12138588,10000000,121.4,1
13:56:18,s2-s3,16065420,10000000,160.7,1
13:56:18,s3-s4,13116236,10000000,131.2,1
13:56:18,s1-s5,8086708,5000000,161.7,1
13:56:18,s5-s3,8102136,5000000,162.0,1
13:56:18,s2-s4,10042816,5000000,200.9,1
13:56:20,s1-s2,12146708,10000000,121.5,1
13:56:20,s2-s3,16023196,10000000,160.2,1
13:56:20,s3-s4,13116236,10000000,131.2,1
13:56:20,s1-s5,8091580,5000000,161.8,1
13:56:20,s5-s3,8098888,5000000,162.0,1
13:56:20,s2-s4,10047688,5000000,201.0,1
13:56:22,s1-s2,12149144,10000000,121.5,1
13:56:22,s2-s3,16035376,10000000,160.4,1
13:56:22,s3-s4,13117860,10000000,131.2,1
13:56:22,s1-s5,8093204,5000000,161.9,1
13:56:22,s5-s3,8094828,5000000,161.9,1
13:56:22,s2-s4,10042816,5000000,200.9,1
13:56:24,s1-s2,12143460,10000000,121.4,1
13:56:24,s2-s3,16056488,10000000,160.6,1
13:56:24,s3-s4,13124356,10000000,131.2,1
13:56:24,s1-s5,8095640,5000000,161.9,1
13:56:24,s5-s3,8103760,5000000,162.1,1
13:56:24,s2-s4,10047688,5000000,201.0,1
13:56:26,s1-s2,12140212,10000000,121.4,1
13:56:26,s2-s3,16062984,10000000,160.6,1
13:56:26,s3-s4,13117048,10000000,131.2,1
13:56:26,s1-s5,8094828,5000000,161.9,1
13:56:26,s5-s3,8100512,5000000,162.0,1
13:56:26,s2-s4,10040380,5000000,200.8,1
13:56:28,s1-s2,12145896,10000000,121.5,1
13:56:28,s2-s3,16073540,10000000,160.7,1
13:56:28,s3-s4,13119484,10000000,131.2,1
13:56:28,s1-s5,8091580,5000000,161.8,1
13:56:28,s5-s3,8098888,5000000,162.0,1
13:56:28,s2-s4,10042004,5000000,200.8,1
13:56:31,s1-s2,12146708,10000000,121.5,1
13:56:31,s2-s3,16090592,10000000,160.9,1
13:56:31,s3-s4,13122732,10000000,131.2,1
13:56:31,s1-s5,8097264,5000000,161.9,1
13:56:31,s5-s3,8095640,5000000,161.9,1
13:56:31,s2-s4,10045252,5000000,200.9,1
13:56:33,s1-s2,12142648,10000000,121.4,1
13:56:33,s2-s3,16041060,10000000,160.4,1
13:56:33,s3-s4,13117048,10000000,131.2,1
13:56:33,s1-s5,8090768,5000000,161.8,1
13:56:33,s5-s3,8096452,5000000,161.9,1
13:56:33,s2-s4,10046876,5000000,200.9,1
13:56:35,s1-s2,12141024,10000000,121.4,1
13:56:35,s2-s3,16015888,10000000,160.2,1
13:56:35,s3-s4,13118672,10000000,131.2,1
13:56:35,s1-s5,8104572,5000000,162.1,1
13:56:35,s5-s3,8108632,5000000,162.2,1
13:56:35,s2-s4,10045252,5000000,200.9,1
13:56:37,s1-s2,12151580,10000000,121.5,1
13:56:37,s2-s3,16013452,10000000,160.1,1
13:56:37,s3-s4,13118672,10000000,131.2,1
13:56:37,s1-s5,8088332,5000000,161.8,1
13:56:37,s5-s3,8097264,5000000,161.9,1
13:56:37,s2-s4,10042004,5000000,200.8,1
13:56:39,s1-s2,12143460,10000000,121.4,1
13:56:39,s2-s3,16051616,10000000,160.5,1
13:56:39,s3-s4,13126792,10000000,131.3,1
13:56:39,s1-s5,8099700,5000000,162.0,1
13:56:39,s5-s3,8100512,5000000,162.0,1
13:56:39,s2-s4,10049312,5000000,201.0,1
13:56:41,s1-s2,12154016,10000000,121.5,1
13:56:41,s2-s3,16037000,10000000,160.4,1
13:56:41,s3-s4,13126792,10000000,131.3,1
13:56:41,s1-s5,8094016,5000000,161.9,1
13:56:41,s5-s3,8099700,5000000,162.0,1
13:56:41,s2-s4,10044440,5000000,200.9,1
13:56:43,s1-s2,12141836,10000000,121.4,1
13:56:43,s2-s3,16032940,10000000,160.3,1
13:56:43,s3-s4,13119484,10000000,131.2,1
13:56:43,s1-s5,8106196,5000000,162.1,1
13:56:43,s5-s3,8104572,5000000,162.1,1
13:56:43,s2-s4,10046064,5000000,200.9,1
13:56:45,s1-s2,12157264,10000000,121.6,1
13:56:45,s2-s3,16037000,10000000,160.4,1
13:56:45,s3-s4,13126792,10000000,131.3,1
13:56:45,s1-s5,8100512,5000000,162.0,1
13:56:45,s5-s3,8107008,5000000,162.1,1
13:56:45,s2-s4,10045252,5000000,200.9,1
13:56:47,s1-s2,12150768,10000000,121.5,1
13:56:47,s2-s3,16072728,10000000,160.7,1
13:56:47,s3-s4,13128416,10000000,131.3,1
13:56:47,s1-s5,8095640,5000000,161.9,1
13:56:47,s5-s3,8091580,5000000,161.8,1
13:56:47,s2-s4,10046876,5000000,200.9,1
13:56:49,s1-s2,12138056,10000000,121.4,1
13:56:49,s2-s3,16062452,10000000,160.6,1
13:56:49,s3-s4,13112988,10000000,131.1,1
13:56:49,s1-s5,8087800,5000000,161.8,1
13:56:49,s5-s3,8107288,5000000,162.1,1
13:56:49,s2-s4,10050936,5000000,201.0,1
13:56:51,s1-s2,12142648,10000000,121.4,1
13:56:51,s2-s3,16060548,10000000,160.6,1
13:56:51,s3-s4,13137348,10000000,131.4,1
13:56:51,s1-s5,8099700,5000000,162.0,1
13:56:51,s5-s3,8105384,5000000,162.1,1
13:56:51,s2-s4,10057432,5000000,201.1,1
13:56:53,s1-s2,12158076,10000000,121.6,1
13:56:53,s2-s3,16043496,10000000,160.4,1
13:56:53,s3-s4,13133568,10000000,131.3,1
13:56:53,s1-s5,8098888,5000000,162.0,1
13:56:53,s5-s3,8105384,5000000,162.1,1
13:56:53,s2-s4,10049312,5000000,201.0,1
13:56:55,s1-s2,12132092,10000000,121.3,1
13:56:55,s2-s3,15984220,10000000,159.8,1
13:56:55,s3-s4,13108928,10000000,131.1,1
13:56:55,s1-s5,8081836,5000000,161.6,1
13:56:55,s5-s3,8099700,5000000,162.0,1
13:56:55,s2-s4,10037944,5000000,200.8,1
13:56:57,s1-s2,12140212,10000000,121.4,1
13:56:57,s2-s3,16049180,10000000,160.5,1
13:56:57,s3-s4,13120576,10000000,131.2,1
13:56:57,s1-s5,8085084,5000000,161.7,1
13:56:57,s5-s3,8094016,5000000,161.9,1
13:56:57,s2-s4,10046876,5000000,200.9,1
13:56:59,s1-s2,12146708,10000000,121.5,1
13:56:59,s2-s3,16091404,10000000,160.9,1
13:56:59,s3-s4,13120296,10000000,131.2,1
13:56:59,s1-s5,8098076,5000000,162.0,1
13:56:59,s5-s3,8102136,5000000,162.0,1
13:56:59,s2-s4,10045252,5000000,200.9,1
13:57:01,s1-s2,12146708,10000000,121.5,1
13:57:01,s2-s3,16109268,10000000,161.1,1
13:57:01,s3-s4,13127604,10000000,131.3,1
13:57:01,s1-s5,8099700,5000000,162.0,1
13:57:01,s5-s3,8102948,5000000,162.1,1
13:57:01,s2-s4,10046876,5000000,200.9,1
13:57:03,s1-s2,12143460,10000000,121.4,1
13:57:03,s2-s3,16106832,10000000,161.1,1
13:57:03,s3-s4,13120296,10000000,131.2,1
13:57:03,s1-s5,8094016,5000000,161.9,1
13:57:03,s5-s3,8102948,5000000,162.1,1
13:57:03,s2-s4,10042816,5000000,200.9,1
13:57:05,s1-s2,12149144,10000000,121.5,1
13:57:05,s2-s3,16109268,10000000,161.1,1
13:57:05,s3-s4,13122732,10000000,131.2,1
13:57:05,s1-s5,8092392,5000000,161.8,1
13:57:05,s5-s3,8093204,5000000,161.9,1
13:57:05,s2-s4,10042816,5000000,200.9,1
13:57:07,s1-s2,12141836,10000000,121.4,1
13:57:07,s2-s3,16093840,10000000,160.9,1
13:57:07,s3-s4,13114612,10000000,131.1,1
13:57:07,s1-s5,8096452,5000000,161.9,1
13:57:07,s5-s3,8102136,5000000,162.0,1
13:57:07,s2-s4,10042816,5000000,200.9,1
13:57:09,s1-s2,12146988,10000000,121.5,1
13:57:09,s2-s3,16087344,10000000,160.9,1
13:57:09,s3-s4,13122732,10000000,131.2,1
13:57:09,s1-s5,8097544,5000000,162.0,1
13:57:09,s5-s3,8098356,5000000,162.0,1
13:57:09,s2-s4,10043628,5000000,200.9,1
13:57:11,s1-s2,12143460,10000000,121.4,1
13:57:11,s2-s3,16037000,10000000,160.4,1
13:57:11,s3-s4,13120296,10000000,131.2,1
13:57:11,s1-s5,8096452,5000000,161.9,1
13:57:11,s5-s3,8103760,5000000,162.1,1
13:57:11,s2-s4,10046064,5000000,200.9,1
13:57:13,s1-s2,12150768,10000000,121.5,1
13:57:13,s2-s3,16054052,10000000,160.5,1
13:57:13,s3-s4,13125168,10000000,131.3,1
13:57:13,s1-s5,8093204,5000000,161.9,1
13:57:13,s5-s3,8094828,5000000,161.9,1
13:57:13,s2-s4,10044440,5000000,200.9,1
13:57:15,s1-s2,12149144,10000000,121.5,1
13:57:15,s2-s3,16081660,10000000,160.8,1
13:57:15,s3-s4,13130040,10000000,131.3,1
13:57:15,s1-s5,8107820,5000000,162.2,1
13:57:15,s5-s3,8112692,5000000,162.3,1
13:57:15,s2-s4,10059056,5000000,201.2,1
13:57:17,s1-s2,12166196,10000000,121.7,1
13:57:17,s2-s3,16102772,10000000,161.0,1
13:57:17,s3-s4,13134100,10000000,131.3,1
13:57:17,s1-s5,8104572,5000000,162.1,1
13:57:17,s5-s3,8102136,5000000,162.0,1
13:57:17,s2-s4,10046876,5000000,200.9,1
13:57:19,s1-s2,12140940,10000000,121.4,1
13:57:19,s2-s3,16114084,10000000,161.1,1
13:57:19,s3-s4,13119120,10000000,131.2,1
13:57:19,s1-s5,8099280,5000000,162.0,1
13:57:19,s5-s3,8099280,5000000,162.0,1
13:57:19,s2-s4,10045392,5000000,200.9,1
13:57:21,s1-s2,12150768,10000000,121.5,1
13:57:21,s2-s3,16131192,10000000,161.3,1
13:57:21,s3-s4,13121920,10000000,131.2,1
13:57:21,s1-s5,8099700,5000000,162.0,1
13:57:21,s5-s3,8107820,5000000,162.2,1
13:57:21,s2-s4,10045252,5000000,200.9,1
13:57:23,s1-s2,12154296,10000000,121.5,1
13:57:23,s2-s3,16187500,10000000,161.9,1
13:57:23,s3-s4,13118952,10000000,131.2,1
13:57:23,s1-s5,8096732,5000000,161.9,1
13:57:23,s5-s3,8091860,5000000,161.8,1
13:57:23,s2-s4,10043908,5000000,200.9,1
13:57:25,s1-s2,12147520,10000000,121.5,1
13:57:25,s2-s3,16195340,10000000,162.0,1
13:57:25,s3-s4,13126792,10000000,131.3,1
13:57:25,s1-s5,8104572,5000000,162.1,1
13:57:25,s5-s3,8107820,5000000,162.2,1
13:57:25,s2-s4,10047688,5000000,201.0,1
13:57:27,s1-s2,12159700,10000000,121.6,1
13:57:27,s2-s3,16206708,10000000,162.1,1
13:57:27,s3-s4,13123544,10000000,131.2,1
13:57:27,s1-s5,8100512,5000000,162.0,1
13:57:27,s5-s3,8099700,5000000,162.0,1
13:57:27,s2-s4,10046876,5000000,200.9,1
13:57:29,s1-s2,12145084,10000000,121.5,1
13:57:29,s2-s3,16191280,10000000,161.9,1
13:57:29,s3-s4,13138160,10000000,131.4,1
13:57:29,s1-s5,8116752,5000000,162.3,1
13:57:29,s5-s3,8117564,5000000,162.4,1
13:57:29,s2-s4,10069612,5000000,201.4,1
13:57:31,s1-s2,12178376,10000000,121.8,1
13:57:31,s2-s3,16227008,10000000,162.3,1
13:57:31,s3-s4,13144656,10000000,131.4,1
13:57:31,s1-s5,8107820,5000000,162.2,1
13:57:31,s5-s3,8111880,5000000,162.2,1
13:57:31,s2-s4,10047688,5000000,201.0,1
13:57:33,s1-s2,12154016,10000000,121.5,1
13:57:33,s2-s3,16199400,10000000,162.0,1
13:57:33,s3-s4,13118672,10000000,131.2,1
13:57:33,s1-s5,8090768,5000000,161.8,1
13:57:33,s5-s3,8092392,5000000,161.8,1
13:57:33,s2-s4,10042816,5000000,200.9,1
13:57:35,s1-s2,12149144,10000000,121.5,1
13:57:35,s2-s3,16193716,10000000,161.9,1
13:57:35,s3-s4,13125980,10000000,131.3,1
13:57:35,s1-s5,8103760,5000000,162.1,1
13:57:35,s5-s3,8102948,5000000,162.1,1
13:57:35,s2-s4,10047688,5000000,201.0,1
13:57:37,s1-s2,12146708,10000000,121.5,1
13:57:37,s2-s3,16186408,10000000,161.9,1
13:57:37,s3-s4,13121108,10000000,131.2,1
13:57:37,s1-s5,8095640,5000000,161.9,1
13:57:37,s5-s3,8098076,5000000,162.0,1
13:57:37,s2-s4,10042816,5000000,200.9,1
13:57:39,s1-s2,12151580,10000000,121.5,1
13:57:39,s2-s3,16181536,10000000,161.8,1
13:57:39,s3-s4,13126792,10000000,131.3,1
13:57:39,s1-s5,8109444,5000000,162.2,1
13:57:39,s5-s3,8107820,5000000,162.2,1
13:57:39,s2-s4,10049312,5000000,201.0,1
13:57:41,s1-s2,12154828,10000000,121.5,1
13:57:41,s2-s3,16177476,10000000,161.8,1
13:57:41,s3-s4,13125168,10000000,131.3,1
13:57:41,s1-s5,8094828,5000000,161.9,1
13:57:41,s5-s3,8100512,5000000,162.0,1
13:57:41,s2-s4,10044440,5000000,200.9,1
13:57:43,s1-s2,12154016,10000000,121.5,1
13:57:43,s2-s3,16175852,10000000,161.8,1
13:57:43,s3-s4,13129228,10000000,131.3,1
13:57:43,s1-s5,8102948,5000000,162.1,1
13:57:43,s5-s3,8098076,5000000,162.0,1
13:57:43,s2-s4,10046064,5000000,200.9,1
13:57:45,s1-s2,12148332,10000000,121.5,1
13:57:45,s2-s3,16142560,10000000,161.4,1
13:57:45,s3-s4,13121108,10000000,131.2,1
13:57:45,s1-s5,8102948,5000000,162.1,1
13:57:45,s5-s3,8105384,5000000,162.1,1
13:57:45,s2-s4,10047688,5000000,201.0,1
13:57:47,s1-s2,12141864,10000000,121.4,1
13:57:47,s2-s3,16108764,10000000,161.1,1
13:57:47,s3-s4,13119232,10000000,131.2,1
13:57:47,s1-s5,8091328,5000000,161.8,1
13:57:47,s5-s3,8100260,5000000,162.0,1
13:57:47,s2-s4,10044188,5000000,200.9,1
13:57:49,s1-s2,12144272,10000000,121.4,1
13:57:49,s2-s3,16110080,10000000,161.1,1
13:57:49,s3-s4,13117860,10000000,131.2,1
13:57:49,s1-s5,8094016,5000000,161.9,1
13:57:49,s5-s3,8102948,5000000,162.1,1
13:57:49,s2-s4,10044440,5000000,200.9,1
13:57:51,s1-s2,12157264,10000000,121.6,1
